chunk_id,max_alignment_size
12448_sent_3_5,39
11593_sent_98,56
10768_sent_34,16
12080_sent_228,27
3425_sent_29,28
1888_sent_21,28
11820_sent_78_80,10
12265_sent_45_47,54
11820_sent_12,41
12408_sent_52_54,17
10518_sent_30_32,64
11976_sent_20,26
12080_sent_102_104,18
11593_sent_345_347,22
3405_sent_20_22,53
11591_sent_264_266,21
11968_sent_44,71
2435_sent_302_304,8
11148_sent_220,54
11623_sent_19,42
11194_sent_15,19
11591_sent_57_59,41
11150_sent_62_64,35
12080_sent_331_333,18
10768_sent_1,46
10454_sent_60_62,47
2435_sent_210_212,57
13088_sent_88_90,41
10015_sent_157_159,37
10501_sent_34_36,40
10067_sent_153_155,58
11689_sent_257_259,44
12448_sent_92,38
11820_sent_531_533,65
11820_sent_673,31
11591_sent_59_61,77
11820_sent_456,24
10404_sent_46_48,15
11820_sent_152_154,84
6187_sent_407,46
6187_sent_35_37,74
12080_sent_84_86,24
11820_sent_860,19
2801_sent_171_173,83
12265_sent_28_30,54
11820_sent_398_400,12
10518_sent_80_82,48
10506_sent_44_46,28
4178_sent_116_118,36
11326_sent_25_27,60
2801_sent_123_125,59
11212_sent_17_19,38
11593_sent_12_14,35
2801_sent_23,51
11591_sent_152,86
6187_sent_207_209,73
11820_sent_391_393,41
11826_sent_44,38
11150_sent_77,43
11337_sent_96_98,96
11826_sent_51_53,13
10286_sent_60_62,55
12080_sent_147_149,61
11689_sent_218,45
11593_sent_93_95,43
2435_sent_18_20,29
10511_sent_85_87,39
2435_sent_246_248,52
11820_sent_384_386,71
10067_sent_44_46,47
12080_sent_329,37
11623_sent_21_23,25
11755_sent_99_101,9
11148_sent_382_384,65
11820_sent_263,20
11820_sent_24_26,56
11591_sent_60_62,66
2435_sent_66_68,72
12080_sent_242,15
6187_sent_145,68
13088_sent_37_39,43
11593_sent_519,41
11820_sent_853_855,52
12080_sent_383,53
12448_sent_63_65,12
11326_sent_42_44,61
12448_sent_185_187,11
11820_sent_195_197,23
11820_sent_731,58
11820_sent_343_345,71
10067_sent_0_2,32
13088_sent_171_173,43
11148_sent_279,20
10015_sent_129,31
12805_sent_171,22
10511_sent_42,23
11591_sent_247_249,50
10936_sent_4_6,47
11326_sent_24_26,45
12448_sent_51_53,51
6187_sent_413,31
10454_sent_67_69,54
11820_sent_160,25
2801_sent_10_12,91
11337_sent_93_95,32
11591_sent_345_347,40
10518_sent_119_121,57
11148_sent_399_401,33
3904_sent_79_81,57
11591_sent_251_253,26
10518_sent_73_75,55
11593_sent_13_15,32
12080_sent_411_413,42
13088_sent_249,42
10768_sent_28_30,41
10041_sent_272,29
10041_sent_112,27
11246_sent_24_26,31
2801_sent_51_53,41
10454_sent_6_8,94
11148_sent_326,49
11968_sent_14,21
11591_sent_71_73,38
11820_sent_643_645,52
12874_sent_138_140,82
2435_sent_241,88
2435_sent_201_203,37
11820_sent_787_789,96
11150_sent_10_12,89
12080_sent_241_243,15
12080_sent_156,46
3405_sent_111,55
11755_sent_22_24,26
11593_sent_40_42,68
10065_sent_44_46,42
10857_sent_18_20,39
2801_sent_44_46,45
12080_sent_164_166,100
11593_sent_438_440,22
12080_sent_142_144,108
12448_sent_89_91,26
11148_sent_224_226,61
11820_sent_509,53
10484_sent_19_21,74
3904_sent_18,51
6187_sent_420,36
11212_sent_9,18
12874_sent_283_285,48
13088_sent_130_132,78
12448_sent_66_68,12
11337_sent_89_91,22
11755_sent_168_170,8
11148_sent_516,11
11150_sent_53,47
10041_sent_60_62,34
12080_sent_203,72
11591_sent_176_178,45
11976_sent_25_27,16
11593_sent_447,38
11820_sent_14_16,76
10511_sent_96,41
11148_sent_477_479,44
2435_sent_3_5,55
11689_sent_187_189,32
11148_sent_515_517,11
11148_sent_163,10
2435_sent_324_326,83
11148_sent_381_383,65
11150_sent_70_72,32
10041_sent_129_131,35
11820_sent_263_265,20
11593_sent_291_293,11
3405_sent_16_18,100
10454_sent_67,47
12080_sent_266_268,24
6187_sent_258_260,59
3405_sent_96_98,44
2801_sent_219_221,12
5473_sent_52_54,57
11593_sent_465_467,70
3405_sent_23_25,48
11820_sent_423,11
2435_sent_304_306,9
11212_sent_19_21,38
10015_sent_196_198,34
11754_sent_18_20,53
11591_sent_49_51,51
12334_sent_32_34,12
11194_sent_13_15,19
10041_sent_5_7,43
3904_sent_17_19,49
10511_sent_12_14,32
6187_sent_143,36
10041_sent_272_274,54
11820_sent_102,31
11820_sent_858_860,19
10041_sent_75,23
2801_sent_11_13,91
2801_sent_21_23,48
11820_sent_495_497,112
12080_sent_269_271,36
6284_sent_30,52
11820_sent_21_23,64
11593_sent_146_148,44
11820_sent_732,63
11820_sent_241_243,21
11755_sent_27_29,33
12448_sent_52_54,51
10041_sent_153,47
12080_sent_240_242,15
11148_sent_98_100,36
11755_sent_127,44
2435_sent_228_230,30
11593_sent_517_519,46
6284_sent_27_29,57
11022_sent_4_6,72
11820_sent_24,56
2801_sent_122,38
12080_sent_296_298,55
10041_sent_244_246,14
12080_sent_273,34
10506_sent_13_15,25
11826_sent_145_147,46
11820_sent_816_818,61
10518_sent_142_144,52
11591_sent_94_96,28
11148_sent_518_520,51
11820_sent_161_163,69
12080_sent_230,71
6187_sent_236_238,37
11593_sent_95_97,90
2435_sent_305,9
10015_sent_199_201,30
10286_sent_17_19,29
11593_sent_163_165,102
11820_sent_507_509,74
6187_sent_248_250,83
11593_sent_148_150,32
12080_sent_484_486,58
12080_sent_9,19
4178_sent_78_80,43
11148_sent_167_169,62
2435_sent_370_372,37
12080_sent_505,37
11326_sent_7_9,51
10857_sent_19_21,32
12080_sent_381_383,53
11820_sent_78,10
12080_sent_163_165,100
10484_sent_0,61
6284_sent_31,23
11148_sent_516_518,11
11689_sent_16_18,102
2435_sent_148_150,33
12448_sent_0_2,22
9780_sent_2_4,23
10015_sent_210_212,24
11591_sent_58_60,77
11326_sent_23_25,77
11820_sent_777_779,80
11820_sent_757,9
11820_sent_662_664,48
11755_sent_136_138,42
6284_sent_13_15,50
11148_sent_405,81
11754_sent_0,29
13088_sent_163_165,14
11591_sent_153_155,53
6284_sent_29,57
11689_sent_86,60
10041_sent_102_104,11
6187_sent_234_236,45
11591_sent_205,24
11591_sent_32_34,66
11820_sent_489_491,86
11820_sent_540_542,27
6187_sent_399,27
11591_sent_81_83,24
11755_sent_87_89,19
11593_sent_312,34
11022_sent_17_19,28
10067_sent_8_10,41
12080_sent_366_368,103
6187_sent_213_215,85
11689_sent_236_238,50
11591_sent_312_314,8
11689_sent_41_43,51
11148_sent_430_432,29
11593_sent_406,80
6284_sent_38_40,77
12080_sent_146_148,61
11593_sent_128_130,47
12080_sent_141_143,108
10518_sent_128_130,32
11689_sent_243_245,44
11591_sent_262_264,36
11148_sent_229_231,77
12874_sent_133,22
10015_sent_64,12
10067_sent_101_103,49
11148_sent_211_213,21
11591_sent_168_170,64
12874_sent_278,13
12448_sent_18_20,58
11826_sent_5_7,13
3405_sent_117_119,18
10454_sent_2_4,52
11326_sent_38_40,46
12448_sent_185,11
11990_sent_21_23,42
10857_sent_12_14,11
11689_sent_39,28
11591_sent_260_262,14
11820_sent_414_416,70
12874_sent_254_256,13
10506_sent_46,12
10015_sent_31_33,25
11820_sent_673_675,31
11148_sent_466,23
12080_sent_295_297,57
11820_sent_159_161,72
11755_sent_8_10,27
11820_sent_66_68,118
2435_sent_230,30
12080_sent_250_252,78
11820_sent_859_861,10
10015_sent_26_28,33
11593_sent_444_446,56
10041_sent_96_98,27
11148_sent_144_146,35
3904_sent_48,30
11689_sent_204_206,77
12080_sent_326_328,60
13088_sent_249_251,42
12080_sent_324_326,74
11754_sent_16_18,24
10454_sent_5,56
10501_sent_15_17,32
11171_sent_14,49
12080_sent_83_85,46
12874_sent_301_303,24
11148_sent_92_94,38
10454_sent_6,23
6187_sent_14,37
11148_sent_110_112,51
12874_sent_186_188,11
11976_sent_16_18,13
12408_sent_17_19,10
11826_sent_98_100,45
11593_sent_72,52
12805_sent_9_11,46
10454_sent_25,20
11591_sent_216_218,63
10501_sent_10_12,33
12697_sent_27_29,92
3904_sent_88_90,73
11820_sent_847_849,65
11689_sent_67_69,44
12046_sent_14,8
2435_sent_230_232,30
12080_sent_460_462,70
11689_sent_205_207,77
10015_sent_166_168,57
6187_sent_303,15
6187_sent_408_410,34
11990_sent_6_8,52
11148_sent_120_122,42
12874_sent_256_258,28
11968_sent_13_15,25
11337_sent_23_25,70
10015_sent_4_6,19
10015_sent_84,80
11591_sent_72_74,38
10015_sent_35_37,31
11337_sent_87_89,28
12080_sent_327,7
12080_sent_97,28
11593_sent_356,43
12265_sent_9_11,15
11591_sent_163_165,53
11591_sent_150_152,111
11754_sent_28_30,34
10065_sent_34,28
10454_sent_57,18
11820_sent_243_245,36
10015_sent_39_41,16
11326_sent_49_51,53
12448_sent_53_55,42
11591_sent_128_130,58
2435_sent_301_303,34
10454_sent_65_67,47
11689_sent_244_246,50
11818_sent_3_5,15
2801_sent_44,36
11593_sent_262_264,32
3425_sent_23_25,30
12080_sent_327_329,45
11591_sent_363_365,57
11148_sent_326_328,49
2801_sent_125_127,59
11820_sent_212_214,24
11148_sent_328_330,35
12080_sent_285_287,74
10768_sent_34_36,47
2435_sent_72_74,46
11820_sent_603_605,66
11150_sent_4_6,39
10067_sent_179_181,40
11820_sent_66,87
2435_sent_317_319,72
2435_sent_132_134,59
10768_sent_37_39,26
12874_sent_311_313,30
10511_sent_31,31
11689_sent_26_28,66
11820_sent_495,22
11148_sent_214_216,30
6187_sent_201,45
11372_sent_6_8,38
10506_sent_45_47,14
11591_sent_162_164,53
10041_sent_263_265,40
6187_sent_323,16
10454_sent_17_19,37
12080_sent_10,32
11591_sent_135,33
10041_sent_191,34
10053_sent_62,11
10067_sent_67_69,35
11820_sent_872,45
11826_sent_133_135,47
10454_sent_24_26,42
11148_sent_422_424,41
10454_sent_35,50
12080_sent_236_238,65
10015_sent_198,34
11689_sent_210_212,46
11591_sent_141_143,83
11820_sent_800,153
11593_sent_3_5,59
11976_sent_25,16
11593_sent_501_503,36
11591_sent_340_342,60
10506_sent_52,17
2435_sent_366_368,54
10015_sent_73_75,38
12080_sent_287,58
12080_sent_286_288,74
10518_sent_28_30,55
3904_sent_95_97,32
11820_sent_335_337,29
10015_sent_67_69,33
10501_sent_22_24,15
10015_sent_167_169,57
3405_sent_99_101,101
11148_sent_305_307,56
11591_sent_91_93,26
11593_sent_324,18
13088_sent_169_171,44
11593_sent_463,17
11820_sent_302_304,39
12874_sent_213,10
11337_sent_48_50,23
10768_sent_66_68,59
2435_sent_138,34
12805_sent_178_180,45
11968_sent_36_38,46
11148_sent_343_345,57
11150_sent_35_37,96
12080_sent_479,30
10015_sent_108,70
10015_sent_106_108,70
11326_sent_70_72,25
6187_sent_261,45
11820_sent_428_430,16
11976_sent_1_3,13
10768_sent_39,36
11755_sent_42,39
12874_sent_255_257,28
6187_sent_163,40
12080_sent_8_10,32
11820_sent_787,96
11755_sent_157_159,27
10454_sent_79_81,42
6187_sent_144_146,68
2435_sent_349_351,14
11593_sent_332,67
11755_sent_83_85,21
12080_sent_124_126,27
11593_sent_446,65
12080_sent_519_521,27
10454_sent_77,72
6284_sent_35_37,44
11593_sent_514_516,19
11968_sent_10,20
11148_sent_406,41
11826_sent_3_5,64
11591_sent_6_8,51
11148_sent_227_229,33
11593_sent_409_411,18
11820_sent_815_817,61
11148_sent_507_509,47
10511_sent_6,18
11148_sent_519,22
11148_sent_210_212,21
2801_sent_170_172,83
11593_sent_243_245,41
12080_sent_118_120,79
11751_sent_5,11
11148_sent_62_64,31
12805_sent_75,12
3405_sent_33_35,65
11755_sent_42_44,39
6284_sent_26,41
11820_sent_564_566,52
11820_sent_724_726,46
11820_sent_346_348,11
11689_sent_245_247,14
11507_sent_12_14,37
11171_sent_1_3,36
3904_sent_64,21
11820_sent_497_499,24
11148_sent_466_468,28
10041_sent_6_8,60
2435_sent_68_70,31
2435_sent_75_77,40
2801_sent_172,55
10286_sent_78_80,60
12448_sent_67_69,29
11689_sent_129_131,20
10286_sent_75,49
11326_sent_26,45
5473_sent_84,24
10067_sent_70_72,39
2801_sent_58_60,65
6187_sent_46_48,39
10067_sent_81_83,33
11751_sent_20_22,26
11754_sent_26_28,31
10041_sent_316_318,67
12080_sent_493,41
11820_sent_22_24,64
11593_sent_94_96,43
11593_sent_201_203,11
2801_sent_122_124,38
2435_sent_16_18,24
12874_sent_277_279,42
6187_sent_39_41,28
10454_sent_0_2,23
11246_sent_23_25,31
12265_sent_24_26,43
2435_sent_65_67,72
12334_sent_14_16,18
2435_sent_211_213,35
11826_sent_170_172,43
6187_sent_434_436,38
12080_sent_245,23
10511_sent_22_24,46
6187_sent_163_165,42
11689_sent_218_220,45
10041_sent_110_112,46
11755_sent_147_149,56
12080_sent_474_476,24
11820_sent_648,26
11820_sent_418,63
2435_sent_80_82,37
10041_sent_22,13
11148_sent_434_436,64
13088_sent_185_187,26
2435_sent_120_122,21
3904_sent_16_18,51
11820_sent_222_224,63
11148_sent_115_117,22
12080_sent_426_428,33
11326_sent_35_37,35
11689_sent_76_78,124
11337_sent_9_11,57
11820_sent_412_414,45
11591_sent_126_128,41
10511_sent_14,16
11818_sent_35_37,42
2801_sent_81_83,37
11148_sent_127_129,37
10041_sent_36_38,48
11818_sent_4_6,38
12080_sent_229,58
10518_sent_141_143,52
10067_sent_180,40
11826_sent_42_44,50
2801_sent_94,53
6187_sent_313_315,32
11754_sent_0_2,25
11148_sent_417_419,46
3405_sent_119,18
11820_sent_422_424,14
2801_sent_12_14,91
11826_sent_61_63,24
11148_sent_132_134,41
11148_sent_65,9
2801_sent_200_202,32
6284_sent_27,26
11826_sent_33,25
2435_sent_146_148,33
11820_sent_508_510,86
12448_sent_84_86,36
11820_sent_454_456,34
9780_sent_5_7,60
10065_sent_5,17
2435_sent_63_65,55
13088_sent_38_40,43
11148_sent_256_258,19
6187_sent_303_305,36
10067_sent_156_158,38
2801_sent_23_25,54
11689_sent_133_135,108
11150_sent_41_43,46
10067_sent_172,42
11976_sent_22_24,47
11820_sent_354,86
5473_sent_94_96,27
10484_sent_19,74
9780_sent_7_9,80
11148_sent_33_35,102
11593_sent_139_141,102
10768_sent_33_35,16
12080_sent_436_438,55
11148_sent_316_318,24
11689_sent_170_172,52
2801_sent_152_154,102
10484_sent_0_2,74
10067_sent_146_148,100
11820_sent_364_366,42
11593_sent_202_204,41
12080_sent_100_102,18
3904_sent_14,16
11150_sent_60_62,35
11820_sent_288_290,30
12408_sent_45_47,51
11755_sent_100_102,45
11593_sent_130_132,27
10501_sent_8_10,33
6187_sent_197_199,46
11820_sent_106_108,84
12080_sent_404_406,52
2435_sent_256_258,27
11593_sent_313,43
12080_sent_10_12,65
10015_sent_41,16
11826_sent_43_45,51
11593_sent_465,70
2801_sent_148_150,10
11337_sent_42_44,46
11150_sent_77_79,88
10067_sent_155_157,38
10404_sent_47,15
11820_sent_776_778,80
10041_sent_77_79,38
11148_sent_122_124,48
10454_sent_13_15,66
11820_sent_807_809,54
10015_sent_200,30
1888_sent_1_3,47
5473_sent_83_85,24
11148_sent_463_465,40
2801_sent_26,30
11593_sent_285_287,45
11148_sent_43_45,36
11326_sent_50_52,53
13088_sent_186,26
11150_sent_1_3,52
2435_sent_88_90,37
11755_sent_71_73,51
11593_sent_280_282,61
11593_sent_169_171,56
11755_sent_24,26
6187_sent_74,36
11820_sent_395_397,61
11689_sent_39_41,59
11326_sent_75_77,36
10404_sent_7_9,29
11755_sent_138,26
10067_sent_17,21
11820_sent_167_169,39
2435_sent_168_170,11
11818_sent_16_18,61
11591_sent_245_247,50
10454_sent_34_36,70
5473_sent_49_51,22
10015_sent_66_68,33
2801_sent_114_116,35
12874_sent_238_240,41
10454_sent_31_33,32
11689_sent_38_40,37
11689_sent_86_88,60
12874_sent_215_217,40
12805_sent_35_37,41
4178_sent_0_2,46
11818_sent_44_46,20
10511_sent_41_43,33
10511_sent_40_42,33
11148_sent_331_333,44
2435_sent_130,15
11148_sent_357_359,36
6187_sent_111_113,14
11326_sent_22_24,77
11820_sent_664,17
11337_sent_44,49
12265_sent_43_45,12
6284_sent_16_18,52
10768_sent_8_10,69
12448_sent_92_94,61
11591_sent_333_335,45
10015_sent_84_86,80
11820_sent_0_2,44
2801_sent_216_218,34
11507_sent_38_40,23
11593_sent_367,25
13088_sent_110_112,21
11148_sent_424_426,41
10041_sent_203,39
3405_sent_59,70
11820_sent_71_73,39
12265_sent_23_25,11
10404_sent_39_41,23
13088_sent_118_120,40
11820_sent_47_49,98
11148_sent_407_409,37
11591_sent_41_43,42
11148_sent_163_165,43
11826_sent_27_29,49
12080_sent_236,44
11820_sent_300_302,21
2801_sent_84_86,35
11593_sent_355_357,43
11507_sent_43_45,22
11593_sent_81_83,83
11591_sent_339_341,60
10015_sent_235_237,37
10454_sent_18_20,37
11820_sent_818_820,34
11593_sent_98_100,56
12805_sent_171_173,11
10015_sent_256_258,100
10454_sent_28_30,42
10286_sent_75_77,62
11689_sent_304_306,42
11689_sent_41,51
10506_sent_23_25,17
10506_sent_43_45,28
11372_sent_6,38
2801_sent_201_203,32
11591_sent_50_52,51
10404_sent_32,12
11820_sent_625_627,12
11171_sent_12_14,49
13088_sent_186_188,26
6187_sent_142_144,60
11148_sent_65_67,38
11689_sent_133,25
12080_sent_434_436,39
3405_sent_91_93,39
11591_sent_338_340,60
11820_sent_869_871,31
11591_sent_300,17
6187_sent_368_370,36
11150_sent_6_8,58
11326_sent_32_34,100
2435_sent_372,37
11968_sent_42_44,71
9780_sent_47_49,71
2801_sent_0_2,41
10501_sent_14_16,35
3405_sent_100_102,87
9780_sent_4_6,60
11150_sent_37_39,47
11689_sent_237_239,44
3405_sent_94_96,19
11593_sent_45_47,36
11990_sent_13_15,53
13088_sent_22,57
2801_sent_225_227,42
11820_sent_693_695,74
11593_sent_42_44,58
10015_sent_258,100
11150_sent_50_52,65
11755_sent_167_169,14
11337_sent_110_112,41
10404_sent_35_37,17
11591_sent_331_333,37
11820_sent_11_13,63
10454_sent_19_21,32
11148_sent_428,32
11820_sent_82,5
12080_sent_414_416,44
2435_sent_339_341,67
11148_sent_106_108,42
11148_sent_31_33,44
11826_sent_136,32
11689_sent_100_102,60
11148_sent_34_36,72
10015_sent_57_59,81
2435_sent_70_72,11
2801_sent_49,12
11593_sent_47,21
11820_sent_64_66,87
10501_sent_53_55,18
10041_sent_275_277,22
10286_sent_73,31
11591_sent_136_138,95
12265_sent_48_50,40
11818_sent_46_48,50
12080_sent_117_119,79
10067_sent_115_117,9
10518_sent_94_96,41
10518_sent_130,32
11689_sent_13_15,124
11148_sent_481_483,33
10041_sent_127_129,28
11337_sent_36_38,49
12080_sent_213_215,131
11826_sent_146_148,32
11148_sent_261_263,51
12046_sent_14_16,11
11150_sent_37,45
12080_sent_70_72,112
11689_sent_134_136,108
10015_sent_251_253,40
6284_sent_29_31,57
10067_sent_3_5,59
12805_sent_8_10,46
11755_sent_149_151,56
11820_sent_383_385,71
11326_sent_37_39,47
11591_sent_151,24
12874_sent_6,26
6187_sent_226_228,22
10518_sent_113_115,22
2435_sent_257,23
11591_sent_133_135,33
11593_sent_310_312,34
10041_sent_152_154,54
11755_sent_127_129,44
2435_sent_365_367,26
11148_sent_143_145,28
11689_sent_132_134,53
2435_sent_134_136,59
6187_sent_408,49
11820_sent_850_852,57
10454_sent_82_84,42
11689_sent_27_29,68
6187_sent_295_297,15
11689_sent_65_67,46
11148_sent_9,29
6187_sent_40_42,28
11593_sent_232_234,47
10936_sent_8_10,49
10041_sent_103_105,15
10015_sent_58_60,110
11593_sent_413_415,28
11593_sent_46_48,21
11326_sent_71_73,25
10454_sent_83,33
11148_sent_212,21
11755_sent_47,12
2435_sent_11,19
5473_sent_7_9,50
11820_sent_809_811,54
11689_sent_188_190,32
11150_sent_43_45,47
11820_sent_120,26
11976_sent_7_9,19
11820_sent_166_168,39
12874_sent_30_32,63
12334_sent_10_12,22
11689_sent_23_25,28
11820_sent_672_674,31
11591_sent_83_85,22
11820_sent_154,84
11689_sent_143_145,36
2801_sent_48_50,12
11820_sent_207,31
11754_sent_4_6,28
11689_sent_85_87,60
6284_sent_2_4,59
12080_sent_449_451,69
13088_sent_6_8,53
10015_sent_246_248,34
3405_sent_71_73,32
10041_sent_20_22,13
2435_sent_255_257,27
12080_sent_83,46
5473_sent_1_3,52
2435_sent_295_297,43
11337_sent_8_10,57
3904_sent_69_71,50
11148_sent_160_162,32
11820_sent_731_733,63
11337_sent_22_24,70
11372_sent_33,13
2435_sent_316_318,98
12080_sent_40_42,30
2801_sent_223_225,43
11591_sent_142,63
11591_sent_307_309,48
2801_sent_6_8,24
10501_sent_15,32
11623_sent_18_20,55
12408_sent_50_52,61
10041_sent_262_264,42
11150_sent_36_38,45
11150_sent_64,28
3405_sent_57_59,87
12080_sent_423_425,12
11976_sent_10_12,57
6284_sent_21_23,30
10454_sent_61_63,48
12080_sent_118,79
11820_sent_642_644,52
12080_sent_95_97,28
12080_sent_359,57
11591_sent_339,24
11820_sent_37_39,57
11826_sent_46_48,29
11246_sent_22_24,19
12080_sent_156_158,105
11593_sent_417,40
11820_sent_336_338,67
12874_sent_181_183,9
11754_sent_14_16,37
10067_sent_50_52,42
10286_sent_78,42
2801_sent_83_85,32
10478_sent_45_47,33
10454_sent_55_57,75
11818_sent_26_28,37
11148_sent_426_428,62
5473_sent_96,27
6284_sent_33,92
11820_sent_317_319,71
11623_sent_17_19,42
11623_sent_19_21,55
11148_sent_436,64
11689_sent_101_103,60
11591_sent_129_131,37
11820_sent_86_88,103
11820_sent_189,118
11593_sent_144_146,62
10768_sent_7_9,69
11593_sent_415,26
12874_sent_302,16
11148_sent_511_513,34
2435_sent_165_167,35
6187_sent_145_147,68
11820_sent_101_103,31
6284_sent_25_27,41
6187_sent_67_69,17
11820_sent_400_402,12
2801_sent_18_20,56
11754_sent_15,37
2435_sent_314_316,110
6187_sent_153,20
10518_sent_10_12,14
10454_sent_75_77,72
11148_sent_128_130,37
12080_sent_290_292,54
11689_sent_99_101,60
11820_sent_570,50
11820_sent_455_457,34
2435_sent_121_123,39
2801_sent_14_16,29
10067_sent_7_9,44
12334_sent_15,20
11593_sent_334_336,67
11755_sent_62_64,57
12265_sent_2_4,49
12080_sent_351_353,27
11826_sent_59_61,61
2435_sent_331_333,42
12805_sent_10_12,46
12080_sent_94_96,48
2435_sent_14_16,42
10041_sent_282_284,26
12874_sent_4_6,26
12874_sent_231_233,37
11751_sent_1,36
2435_sent_13_15,53
11148_sent_149_151,16
11820_sent_682_684,27
10015_sent_73,11
11150_sent_9_11,89
12874_sent_132_134,31
11593_sent_416_418,40
11148_sent_227,8
11820_sent_301_303,39
10286_sent_2_4,45
