chunk_id,max_alignment_size
3405_sent_33_35,49
11820_sent_724_726,27
6187_sent_98_100,85
11820_sent_679,48
12080_sent_165_167,40
11689_sent_187,45
11820_sent_22_24,64
11689_sent_76_78,124
11820_sent_412_414,24
10041_sent_82_84,64
11968_sent_16_18,43
12080_sent_229,58
10067_sent_180,66
2801_sent_12_14,91
11826_sent_42_44,19
11820_sent_508_510,86
11820_sent_678_680,48
11689_sent_133_135,108
11820_sent_607_609,74
11820_sent_354,86
6187_sent_97_99,85
11148_sent_316_318,45
11820_sent_221_223,75
11593_sent_139_141,102
11820_sent_496,94
10067_sent_146_148,100
11593_sent_465,70
11826_sent_43_45,50
11820_sent_776_778,8
11820_sent_807_809,54
12697_sent_28_30,92
11820_sent_220_222,76
11820_sent_415,66
11689_sent_39_41,59
11820_sent_395_397,61
11593_sent_165,94
10511_sent_109_111,43
10015_sent_84_86,80
11326_sent_22_24,49
3405_sent_59,70
11820_sent_300_302,21
11820_sent_607,74
11593_sent_355_357,84
10015_sent_256_258,100
9780_sent_20_22,32
3405_sent_91_93,39
11326_sent_32_34,109
12874_sent_297_299,24
11820_sent_589_591,73
11820_sent_369_371,61
11593_sent_45_47,21
13088_sent_22,57
11820_sent_693_695,74
3405_sent_100_102,87
11593_sent_376,67
10484_sent_14,127
10015_sent_258,100
11150_sent_50_52,60
12080_sent_190,40
11591_sent_136_138,111
12265_sent_48_50,40
11689_sent_13_15,124
10041_sent_127_129,8
12080_sent_70_72,112
11689_sent_18,42
11689_sent_134_136,108
11689_sent_65_67,62
11689_sent_27_29,72
10015_sent_58_60,92
11820_sent_809_811,54
3405_sent_71_73,83
11820_sent_154,84
3405_sent_57_59,87
11826_sent_26_28,112
10518_sent_23_25,46
11820_sent_512,75
12080_sent_156_158,105
13088_sent_71_73,91
11820_sent_317_319,58
11820_sent_86_88,103
11820_sent_350,42
11820_sent_189,118
12080_sent_31_33,81
11150_sent_9_11,92
11820_sent_301_303,21
11820_sent_144_146,84
11820_sent_848_850,106
10015_sent_44_46,67
11689_sent_79_81,77
2801_sent_17,46
11826_sent_44_46,50
3405_sent_35_37,31
10015_sent_257_259,77
12697_sent_19_21,41
6187_sent_407_409,12
13088_sent_222_224,94
3405_sent_34_36,49
11820_sent_725_727,27
11689_sent_213,60
2435_sent_329,57
10015_sent_161_163,91
9183_sent_7_9,111
11591_sent_25_27,39
12080_sent_159_161,129
11755_sent_59_61,29
11820_sent_163,56
11820_sent_353,56
2801_sent_12,91
11751_sent_4_6,11
12080_sent_459,26
11148_sent_306_308,39
10484_sent_13_15,127
11593_sent_405_407,80
11593_sent_92_94,107
11820_sent_85_87,103
3405_sent_92_94,39
11820_sent_845_847,80
11689_sent_15,124
12080_sent_368_370,105
11820_sent_798_800,166
12697_sent_28,92
11820_sent_388_390,110
11820_sent_109_111,38
12080_sent_200_202,60
11591_sent_138,97
11820_sent_394_396,68
11820_sent_814_816,61
2435_sent_326,71
11148_sent_306,39
6187_sent_65_67,17
11820_sent_486_488,72
6187_sent_94_96,81
10041_sent_117_119,112
11689_sent_205,77
3405_sent_69_71,83
11820_sent_785_787,96
10518_sent_118_120,40
12080_sent_71_73,112
11820_sent_395,61
12080_sent_507_509,122
11326_sent_23,45
11593_sent_356_358,84
10518_sent_23,46
11593_sent_375_377,67
12080_sent_504_506,61
6187_sent_98,85
11968_sent_14_16,57
11689_sent_135,108
10067_sent_178_180,66
11591_sent_64_66,51
12080_sent_188_190,100
11820_sent_677_679,48
11820_sent_496_498,94
13088_sent_70_72,91
11755_sent_82_84,34
11820_sent_698_700,42
10067_sent_148,100
11826_sent_26,112
2435_sent_318,99
11326_sent_3,50
12265_sent_46_48,26
11820_sent_772_774,30
6187_sent_209,69
11820_sent_487_489,102
11755_sent_59,29
9780_sent_15_17,98
10067_sent_20_22,23
11689_sent_31_33,91
11820_sent_182_184,80
11591_sent_205_207,48
11593_sent_462_464,67
12080_sent_72,112
11820_sent_694,72
12080_sent_439,72
6187_sent_229_231,41
12080_sent_263_265,163
11326_sent_2_4,50
11150_sent_27_29,123
12874_sent_298_300,36
11755_sent_137_139,49
11689_sent_14_16,124
11591_sent_284_286,32
10015_sent_59_61,75
2435_sent_161_163,33
11689_sent_74_76,62
11820_sent_23,64
11820_sent_182,30
11591_sent_25,39
11820_sent_580,122
11820_sent_145_147,84
10067_sent_87_89,35
13088_sent_115_117,73
11820_sent_143_145,84
2435_sent_325_327,71
11689_sent_76,62
11820_sent_489,86
11820_sent_188_190,118
6187_sent_406_408,12
11689_sent_17_19,42
11591_sent_64,51
12080_sent_51_53,47
3405_sent_71,83
11591_sent_24_26,72
11820_sent_679_681,48
11593_sent_140_142,102
12080_sent_161,100
11820_sent_324_326,78
11820_sent_602_604,66
11820_sent_107_109,47
11820_sent_111_113,38
12080_sent_157_159,105
11689_sent_64_66,50
12080_sent_222_224,123
10454_sent_66_68,54
10041_sent_80_82,64
10067_sent_61_63,27
11326_sent_3_5,50
11593_sent_374_376,67
12080_sent_316_318,110
11820_sent_180_182,30
11820_sent_774_776,45
11820_sent_191,112
11689_sent_78_80,77
11148_sent_142_144,26
11689_sent_62_64,60
12080_sent_507,122
12080_sent_457_459,26
11326_sent_7,49
11591_sent_139_141,66
6187_sent_96,81
11820_sent_579_581,122
6187_sent_143_145,48
11820_sent_846_848,76
11820_sent_154_156,84
13088_sent_115,73
12697_sent_26_28,92
6187_sent_432_434,33
10067_sent_89,35
10067_sent_62_64,27
11820_sent_323_325,78
10015_sent_46,67
11820_sent_350_352,42
12080_sent_72_74,112
12080_sent_162_164,111
11689_sent_164_166,52
11820_sent_729_731,58
10015_sent_83_85,81
10067_sent_145_147,59
11820_sent_388,110
11150_sent_28_30,150
11820_sent_488_490,100
11820_sent_319,58
12080_sent_225,23
11593_sent_461_463,67
11820_sent_509_511,86
12080_sent_245_247,10
12080_sent_317,110
11820_sent_145,84
11751_sent_5_7,11
9183_sent_9_11,111
12080_sent_223,123
6284_sent_34_36,26
11820_sent_393_395,68
11326_sent_5_7,49
11689_sent_25_27,38
11820_sent_662,48
11689_sent_110_112,111
10067_sent_89_91,35
12080_sent_375_377,89
13088_sent_220_222,102
12080_sent_225_227,49
12080_sent_368,105
12080_sent_201_203,60
12448_sent_167_169,35
11820_sent_606_608,74
11593_sent_500_502,36
12080_sent_51,47
11689_sent_79,77
13088_sent_221_223,102
11150_sent_8_10,92
12697_sent_3_5,44
12080_sent_160_162,129
10067_sent_148_150,100
11150_sent_51,35
11820_sent_23_25,64
11820_sent_786_788,96
11820_sent_110_112,38
11820_sent_488,100
11689_sent_77,124
10015_sent_46_48,67
11591_sent_62_64,51
11689_sent_64,50
11820_sent_603,66
12080_sent_265,163
11689_sent_75_77,124
11820_sent_510_512,75
12080_sent_155_157,105
11820_sent_800_802,153
13088_sent_21_23,57
12080_sent_205,73
11689_sent_135_137,108
11820_sent_181_183,80
13088_sent_22_24,57
11326_sent_31_33,109
3405_sent_35,31
11326_sent_33_35,109
13088_sent_71,91
11820_sent_726_728,27
11591_sent_204_206,48
12080_sent_503_505,61
11820_sent_108_110,47
12080_sent_227_229,70
11820_sent_349_351,42
10015_sent_168_170,131
13088_sent_35_37,84
11148_sent_314_316,45
2801_sent_17_19,46
11820_sent_844_846,78
11820_sent_494_496,138
11820_sent_849,106
11968_sent_15_17,51
11148_sent_304_306,39
12080_sent_264_266,163
11326_sent_21_23,49
11593_sent_140,102
11593_sent_463_465,70
11820_sent_849_851,106
11507_sent_18_20,10
10067_sent_88_90,35
11689_sent_40_42,59
12080_sent_204_206,73
11150_sent_51_53,60
11820_sent_414,23
11689_sent_15_17,124
2801_sent_16_18,48
11820_sent_692_694,72
11689_sent_111_113,111
3405_sent_70_72,83
11593_sent_366_368,56
11820_sent_485_487,27
11820_sent_589,72
11591_sent_284,32
11591_sent_203_205,48
11689_sent_211_213,60
10015_sent_159_161,91
12080_sent_190_192,40
11591_sent_152_154,86
11593_sent_499_501,36
11689_sent_186_188,45
12080_sent_189_191,100
6187_sent_208_210,69
11826_sent_24_26,113
12697_sent_20_22,41
10067_sent_147,48
6187_sent_209_211,69
11591_sent_138_140,66
6187_sent_227_229,57
11593_sent_138_140,102
11820_sent_580_582,122
13088_sent_69_71,91
11689_sent_112_114,111
12080_sent_223_225,123
11820_sent_847,80
11591_sent_139,66
2435_sent_329_331,57
10484_sent_12_14,127
12080_sent_221_223,123
11591_sent_60,66
12080_sent_157,105
11820_sent_605_607,74
9780_sent_20,32
11148_sent_315_317,45
12080_sent_265_267,163
11689_sent_203_205,77
12080_sent_437_439,72
10067_sent_63_65,27
12080_sent_161_163,111
3405_sent_93_95,39
11820_sent_158,88
12697_sent_2_4,44
11593_sent_404_406,80
10015_sent_45_47,67
10067_sent_63,27
13088_sent_20_22,57
10015_sent_160_162,91
11820_sent_386_388,110
6187_sent_66_68,17
11591_sent_137_139,66
11820_sent_699,42
12080_sent_163,86
11820_sent_697_699,42
10067_sent_147_149,100
11689_sent_185_187,45
11820_sent_153_155,84
12080_sent_162,24
3904_sent_54_56,29
11820_sent_588_590,73
12697_sent_18_20,39
11593_sent_464_466,70
12080_sent_205_207,73
11820_sent_578_580,122
11593_sent_95,90
11820_sent_487,27
11689_sent_16,61
9183_sent_8_10,111
11593_sent_164_166,102
11820_sent_111,38
11820_sent_370_372,61
11820_sent_775_777,8
11689_sent_213_215,60
13088_sent_33_35,84
11148_sent_316,45
6187_sent_228_230,57
12080_sent_203_205,73
11591_sent_151_153,111
11150_sent_10,92
11820_sent_730_732,58
9183_sent_9,111
9780_sent_14_16,98
10015_sent_259,51
12080_sent_439_441,72
10518_sent_117_119,40
11593_sent_406_408,80
11820_sent_808_810,54
11150_sent_49_51,83
12080_sent_506_508,122
11689_sent_77_79,124
11820_sent_601_603,66
10015_sent_169_171,131
12080_sent_29_31,81
12080_sent_505_507,122
12080_sent_438_440,72
10015_sent_170,131
11820_sent_773_775,55
11591_sent_23_25,72
11820_sent_587_589,72
6187_sent_95_97,81
11689_sent_32_34,91
11820_sent_187_189,118
10067_sent_180_182,66
10015_sent_170_172,131
13088_sent_34_36,84
11150_sent_29_31,150
12697_sent_20,32
11820_sent_189_191,118
10518_sent_119,32
12080_sent_367_369,105
2435_sent_316,79
11820_sent_660_662,48
11820_sent_387_389,110
11593_sent_165_167,94
10067_sent_21,23
10511_sent_110_112,43
3405_sent_93,39
4178_sent_73_75,87
4178_sent_74_76,87
11820_sent_352_354,86
11820_sent_694_696,69
12080_sent_374_376,95
2435_sent_326_328,71
11820_sent_799_801,166
11593_sent_94,107
11820_sent_774,45
12080_sent_201,60
10015_sent_252_254,69
11689_sent_212_214,60
11820_sent_413_415,66
10518_sent_22_24,46
10015_sent_82_84,81
11507_sent_17_19,23
12080_sent_30_32,81
2435_sent_327_329,103
2435_sent_328_330,57
11820_sent_156_158,88
9780_sent_18_20,46
11593_sent_354_356,84
10041_sent_81_83,64
11820_sent_319_321,58
11150_sent_48_50,83
11326_sent_1_3,50
12080_sent_357_359,57
12080_sent_358_360,65
6187_sent_229,41
11820_sent_190_192,112
10015_sent_161,91
10015_sent_258_260,77
10015_sent_253_255,69
12080_sent_226_228,64
11591_sent_63_65,51
12080_sent_317_319,110
10041_sent_119_121,93
11820_sent_318_320,58
