chunk_id,max_alignment_size
11150_sent_50_52,14
10518_sent_53_55,27
12080_sent_190,48
12080_sent_117_119,25
11591_sent_151,29
10067_sent_3_5,32
11689_sent_18,43
11826_sent_146_148,67
11689_sent_134_136,129
9183_sent_8,40
11150_sent_79,44
11820_sent_705_707,66
6284_sent_29_31,11
11593_sent_301_303,33
2435_sent_365_367,8
2435_sent_134_136,45
11148_sent_396_398,27
10015_sent_140,11
10053_sent_289_291,44
11150_sent_35,102
11820_sent_84,19
2435_sent_189,24
12080_sent_441,38
11820_sent_631_633,28
11820_sent_154,35
11337_sent_8_10,34
10511_sent_10_12,11
3904_sent_69_71,32
10041_sent_248_250,44
10286_sent_14_16,26
11826_sent_26_28,8
10454_sent_39_41,67
12080_sent_118,25
11820_sent_642_644,22
6187_sent_311_313,46
10286_sent_39,44
11826_sent_46_48,34
11820_sent_336_338,34
12080_sent_156_158,103
11820_sent_317_319,70
13088_sent_71_73,63
2801_sent_164_166,33
6187_sent_153,7
11820_sent_101_103,35
10768_sent_7_9,54
11820_sent_474,7
11755_sent_62_64,41
2801_sent_14_16,35
11593_sent_466_468,56
13088_sent_242,48
11820_sent_848_850,30
11820_sent_408_410,52
11754_sent_8,57
11751_sent_1,11
12874_sent_212_214,19
12448_sent_141_143,55
9183_sent_30_32,46
11689_sent_222_224,85
11755_sent_33_35,26
2435_sent_59_61,63
10015_sent_44_46,71
11591_sent_50,17
11591_sent_98_100,36
2435_sent_387,30
11148_sent_375,48
6187_sent_283_285,20
11689_sent_79_81,94
11826_sent_44_46,58
12080_sent_386_388,60
6187_sent_255,7
10015_sent_257_259,100
11755_sent_77,29
12408_sent_14_16,13
12080_sent_329_331,31
3425_sent_24_26,65
9183_sent_14_16,10
11591_sent_290_292,42
6187_sent_253_255,7
2435_sent_329,58
10015_sent_161_163,101
11755_sent_34,26
11337_sent_17_19,14
11990_sent_17,57
9183_sent_7_9,40
12080_sent_159_161,121
10454_sent_10_12,28
11755_sent_59_61,68
11820_sent_163,63
11148_sent_177_179,75
11755_sent_169_171,46
2435_sent_60_62,63
11820_sent_353,68
12080_sent_387_389,74
2435_sent_268_270,14
10053_sent_41_43,31
11591_sent_12,58
12080_sent_312_314,72
11148_sent_179_181,75
11337_sent_18,14
11148_sent_474_476,49
13088_sent_190_192,12
11148_sent_375_377,48
12080_sent_441_443,38
11593_sent_405_407,62
12448_sent_140_142,55
11212_sent_3_5,43
11820_sent_318,64
11820_sent_459,21
11148_sent_204_206,24
11820_sent_845_847,97
12448_sent_111_113,51
2801_sent_108_110,33
12080_sent_368_370,104
11326_sent_66_68,16
2801_sent_121_123,63
12697_sent_28,94
4178_sent_119,48
2435_sent_290_292,12
2435_sent_349,30
10067_sent_24_26,20
12080_sent_116_118,25
11326_sent_19_21,23
11591_sent_149_151,29
12080_sent_200_202,116
10053_sent_40_42,31
11150_sent_53_55,53
11968_sent_48_50,48
11148_sent_140_142,55
12874_sent_211_213,8
6284_sent_24_26,49
2801_sent_214_216,81
3904_sent_36_38,11
10511_sent_4,37
12874_sent_89,23
11326_sent_76_78,47
11820_sent_3_5,25
11593_sent_544_546,36
11820_sent_486_488,113
10041_sent_117_119,84
3425_sent_25_27,65
6187_sent_255_257,7
6187_sent_94_96,50
11689_sent_205,78
3405_sent_69_71,85
11820_sent_785_787,184
11755_sent_232_234,49
10518_sent_118_120,41
11820_sent_48_50,54
11593_sent_356_358,84
11689_sent_17,107
11593_sent_458_460,84
11022_sent_14_16,41
3904_sent_81_83,23
6187_sent_98,95
11968_sent_14_16,85
11689_sent_234,26
10454_sent_12_14,38
12448_sent_47_49,14
11689_sent_135,127
11591_sent_289_291,42
2435_sent_134,45
10067_sent_178_180,72
11591_sent_64_66,56
12080_sent_188_190,48
12334_sent_5,9
12334_sent_2_4,32
10067_sent_142_144,24
12448_sent_134_136,47
10015_sent_124_126,63
2801_sent_109_111,33
10454_sent_25_27,47
11820_sent_496_498,57
10041_sent_277_279,60
13088_sent_70_72,63
11593_sent_300_302,33
10768_sent_9_11,54
11990_sent_10_12,23
11826_sent_26,8
6187_sent_151_153,43
10067_sent_148,114
11148_sent_373_375,48
6187_sent_1_3,35
12265_sent_46_48,54
6187_sent_209,70
11326_sent_3,65
11820_sent_772_774,71
11820_sent_487_489,113
10067_sent_4,53
11755_sent_59,53
11689_sent_200_202,41
10053_sent_290_292,44
2435_sent_161,10
3904_sent_62_64,83
11820_sent_872_874,79
10067_sent_2_4,53
11689_sent_31_33,9
11826_sent_118_120,46
11820_sent_108,15
11591_sent_205_207,81
10511_sent_3_5,56
11820_sent_632_634,30
11022_sent_13_15,24
11820_sent_351_353,72
12080_sent_88_90,49
12408_sent_4_6,42
11826_sent_99_101,13
11755_sent_233_235,49
11148_sent_475_477,49
11591_sent_246_248,12
12080_sent_439,68
12080_sent_263_265,156
10518_sent_124,21
11326_sent_2_4,65
11150_sent_27_29,118
11990_sent_16_18,71
10511_sent_94_96,23
11689_sent_223,85
12080_sent_435_437,54
11820_sent_116_118,57
11689_sent_14_16,72
11591_sent_164_166,43
2435_sent_161_163,10
12080_sent_388_390,74
12046_sent_8_10,27
11820_sent_643,22
10518_sent_135,26
11820_sent_541_543,60
10454_sent_11_13,28
11826_sent_99,6
12046_sent_7_9,27
9183_sent_15,10
10041_sent_198_200,17
11820_sent_641_643,22
13088_sent_203,39
3904_sent_64_66,83
11820_sent_580,123
11751_sent_0_2,11
11689_sent_29_31,55
4178_sent_119_121,29
10067_sent_87_89,38
11820_sent_158_160,34
13088_sent_115_117,81
10454_sent_38_40,67
11820_sent_489,90
2801_sent_109,28
13088_sent_202_204,39
12080_sent_148_150,76
11689_sent_17_19,107
11591_sent_64,56
11593_sent_63_65,64
3405_sent_71,85
6187_sent_310_312,46
11689_sent_149,25
2801_sent_132,11
10936_sent_10_12,40
12080_sent_211_213,81
11820_sent_704_706,84
2435_sent_387_389,30
11820_sent_107_109,44
3904_sent_61_63,13
12080_sent_161,109
11820_sent_516,91
12265_sent_25_27,40
11337_sent_108_110,74
11820_sent_602_604,71
6187_sent_14_16,67
10015_sent_128_130,6
12080_sent_330,31
10506_sent_24,24
10065_sent_33_35,38
12080_sent_157_159,103
2435_sent_189_191,24
10506_sent_22_24,24
11689_sent_149_151,25
3405_sent_60,24
11820_sent_429_431,59
10454_sent_66_68,27
12080_sent_88,49
3904_sent_63_65,83
2435_sent_386_388,30
11326_sent_77,7
11820_sent_871,62
11755_sent_261_263,69
11820_sent_503_505,109
10067_sent_61_63,41
9183_sent_31_33,11
2435_sent_291_293,12
11820_sent_557_559,105
11820_sent_497,57
11326_sent_3_5,92
2435_sent_347_349,30
6284_sent_22_24,49
12805_sent_28_30,57
12080_sent_316_318,67
6187_sent_158_160,23
11820_sent_191,131
11689_sent_78_80,97
10518_sent_54,27
2435_sent_20_22,13
11591_sent_146,93
6187_sent_199,32
11689_sent_62_64,60
11326_sent_4_6,92
11591_sent_139_141,74
11820_sent_458_460,21
11820_sent_579_581,123
10768_sent_27,7
11372_sent_8_10,7
11820_sent_474_476,7
6187_sent_96,50
11591_sent_224_226,33
10015_sent_140_142,11
11820_sent_846_848,93
11820_sent_154_156,35
6187_sent_284_286,20
2435_sent_188_190,24
11148_sent_344_346,17
13088_sent_115,81
6284_sent_28_30,11
12697_sent_26_28,94
12080_sent_148,76
3405_sent_73_75,80
3405_sent_60_62,26
11820_sent_501_503,109
10067_sent_89,13
10067_sent_62_64,27
11820_sent_323_325,46
12805_sent_27_29,57
11591_sent_261_263,40
11148_sent_364_366,28
10015_sent_46,71
11820_sent_514_516,91
11337_sent_57_59,23
3425_sent_25,65
6187_sent_161_163,6
11593_sent_543_545,36
12080_sent_162_164,112
11820_sent_708_710,52
12697_sent_4_6,35
12080_sent_180_182,93
13088_sent_36_38,23
10015_sent_83_85,23
11337_sent_18_20,14
10067_sent_145_147,76
11826_sent_145,41
11150_sent_28_30,118
11755_sent_63_65,41
11326_sent_18_20,23
11820_sent_488_490,109
11820_sent_116,57
11820_sent_114_116,73
10511_sent_30_32,62
11820_sent_319,70
10518_sent_134_136,10
10506_sent_57,8
11820_sent_509_511,90
2435_sent_21_23,13
3904_sent_35_37,37
11826_sent_45_47,9
11593_sent_542_544,36
11689_sent_35_37,51
11820_sent_664_666,13
12080_sent_317,67
12448_sent_136_138,26
11337_sent_40_42,7
11148_sent_397_399,41
2801_sent_13_15,35
11689_sent_110_112,124
11689_sent_34_36,51
11326_sent_5_7,92
12697_sent_4,35
10067_sent_89_91,13
11591_sent_232_234,37
10518_sent_78_80,65
9183_sent_13_15,10
11820_sent_431,59
11689_sent_223_225,85
12080_sent_368,104
12080_sent_201_203,116
11820_sent_115_117,73
11820_sent_537_539,59
10015_sent_123_125,63
12448_sent_113,39
11820_sent_606_608,77
12080_sent_235_237,66
2435_sent_187_189,24
11022_sent_16_18,10
10511_sent_4_6,56
11148_sent_344,17
10286_sent_15,44
11148_sent_374_376,48
10015_sent_122_124,63
12448_sent_136,26
11689_sent_79,94
11022_sent_15_17,10
10518_sent_77_79,65
11689_sent_232_234,26
11826_sent_144_146,41
11591_sent_144_146,93
10404_sent_9_11,42
11593_sent_459,62
11689_sent_36_38,51
12697_sent_3_5,35
12080_sent_160_162,121
2435_sent_209_211,34
10065_sent_16_18,18
10067_sent_148_150,114
11150_sent_51,53
12080_sent_440_442,38
11150_sent_52_54,53
11148_sent_363_365,28
11820_sent_23_25,12
10015_sent_255_257,116
11820_sent_786_788,184
11212_sent_8_10,46
12080_sent_212_214,68
10041_sent_249_251,44
11820_sent_488,109
2801_sent_194_196,10
11689_sent_77,144
10511_sent_45,20
6187_sent_160,28
10015_sent_46_48,71
11591_sent_234,37
10454_sent_23_25,47
11591_sent_62_64,56
10936_sent_12,40
11826_sent_120,46
11820_sent_603,71
11818_sent_49,70
10518_sent_50_52,44
11150_sent_34_36,102
12080_sent_265,156
11689_sent_75_77,144
11593_sent_457_459,84
12046_sent_6_8,27
11591_sent_248,12
12080_sent_330_332,31
2435_sent_211,34
2435_sent_133_135,45
10053_sent_42,31
11150_sent_78_80,52
11372_sent_9_11,7
12080_sent_234_236,66
12080_sent_228_230,70
12080_sent_388,60
11591_sent_10_12,58
11591_sent_11_13,58
12080_sent_155_157,103
11820_sent_473_475,40
11591_sent_225_227,33
13088_sent_21_23,66
11820_sent_206_208,50
12408_sent_4,9
10286_sent_15_17,44
11689_sent_135_137,127
10768_sent_22_24,20
11337_sent_81_83,30
11022_sent_16,10
10506_sent_57_59,8
12874_sent_89_91,23
11591_sent_12_14,58
11593_sent_60_62,69
11326_sent_31_33,71
13088_sent_22_24,42
10015_sent_139_141,11
11148_sent_140,55
12080_sent_86_88,91
11751_sent_1_3,11
11326_sent_33_35,71
13088_sent_71,63
11593_sent_58_60,69
11820_sent_108_110,37
11591_sent_204_206,54
11820_sent_430_432,59
10286_sent_37_39,44
11826_sent_47_49,12
12080_sent_227_229,74
11820_sent_706_708,66
11826_sent_97_99,13
12408_sent_13_15,13
10041_sent_250,44
11820_sent_849,30
11755_sent_234,49
13088_sent_205,40
11689_sent_217_219,44
10041_sent_196_198,17
11212_sent_5,34
11968_sent_15_17,85
10518_sent_3_5,42
3904_sent_70_72,32
3904_sent_81,23
12080_sent_264_266,156
11755_sent_72,19
11755_sent_76_78,29
11820_sent_633_635,30
11689_sent_216_218,44
3405_sent_73,40
6187_sent_13_15,38
13088_sent_241_243,68
11820_sent_849_851,28
11022_sent_12_14,24
6187_sent_152_154,15
11820_sent_286_288,76
10067_sent_88_90,38
11689_sent_15_17,107
11754_sent_6_8,57
11148_sent_178_180,75
11150_sent_51_53,53
12448_sent_139_141,55
2801_sent_216,81
11755_sent_262_264,69
11820_sent_485_487,14
11990_sent_15_17,57
11689_sent_111_113,124
3405_sent_70_72,85
11150_sent_79_81,44
11212_sent_4_6,43
11755_sent_234_236,63
3904_sent_34_36,37
3904_sent_32_34,25
11591_sent_203_205,54
2435_sent_364_366,8
10041_sent_273_275,65
10015_sent_159_161,101
11326_sent_67,16
12080_sent_190_192,48
11591_sent_152_154,91
2801_sent_107_109,28
6187_sent_1,35
2801_sent_120_122,34
11148_sent_398,27
10041_sent_197_199,17
11689_sent_186_188,55
11826_sent_24_26,8
11820_sent_870_872,79
6187_sent_208_210,70
11337_sent_109_111,74
12080_sent_189_191,48
10067_sent_141_143,24
6187_sent_209_211,70
11755_sent_72_74,16
11968_sent_16,47
6187_sent_235_237,65
11591_sent_138_140,74
12080_sent_154_156,47
11755_sent_70_72,19
11820_sent_580_582,123
6187_sent_162_164,6
13088_sent_69_71,63
10067_sent_46_48,46
11689_sent_112_114,124
10511_sent_2_4,37
3904_sent_30_32,51
11148_sent_479_481,50
10768_sent_27_29,7
11820_sent_847,97
10067_sent_48,31
10015_sent_127_129,6
11689_sent_201,41
11591_sent_139,74
10454_sent_66,21
10454_sent_12,28
2435_sent_329_331,58
12874_sent_88_90,23
11689_sent_119_121,38
11820_sent_103,35
12805_sent_29,57
11591_sent_60,77
11820_sent_82_84,19
10518_sent_123_125,60
11755_sent_34_36,26
12080_sent_157,103
11820_sent_605_607,77
3405_sent_58_60,26
11820_sent_515_517,91
11148_sent_205_207,24
12080_sent_265_267,156
2801_sent_162_164,33
12448_sent_45_47,14
11689_sent_203_205,78
12080_sent_437_439,70
10067_sent_63_65,27
12080_sent_161_163,121
10506_sent_55_57,69
11337_sent_56_58,23
10768_sent_20_22,37
12448_sent_113_115,50
11820_sent_431_433,59
12697_sent_2_4,35
11212_sent_7_9,46
11820_sent_207_209,50
11593_sent_404_406,62
6187_sent_160_162,28
11826_sent_119_121,46
10015_sent_45_47,71
10067_sent_63,27
11820_sent_337_339,34
13088_sent_20_22,66
11820_sent_871_873,79
10015_sent_160_162,101
12805_sent_29_31,57
10511_sent_96_98,23
11591_sent_137_139,74
2801_sent_197_199,10
11820_sent_208_210,48
11689_sent_120_122,38
11820_sent_102_104,35
10518_sent_5_7,42
10065_sent_18_20,61
12080_sent_163,91
12448_sent_135_137,47
10067_sent_147_149,114
11689_sent_185_187,55
11820_sent_153_155,35
10065_sent_24_26,69
11826_sent_143_145,41
10065_sent_34_36,38
11022_sent_14,24
10518_sent_133_135,10
11820_sent_487,14
11820_sent_578_580,123
12334_sent_0_2,32
12046_sent_8,27
11337_sent_38_40,7
10518_sent_124_126,21
11826_sent_148,37
10511_sent_11,11
11689_sent_16,72
11689_sent_28_30,55
6187_sent_153_155,42
11755_sent_64_66,41
12080_sent_212,68
9183_sent_8_10,40
2435_sent_160_162,10
13088_sent_38,18
11689_sent_31,9
2801_sent_24_26,23
10404_sent_45_47,29
11326_sent_5,92
11820_sent_83_85,19
11826_sent_142_144,32
13088_sent_203_205,40
6187_sent_0_2,35
11990_sent_17_19,71
11591_sent_151_153,113
10015_sent_124,63
12334_sent_1_3,32
10041_sent_278_280,60
10067_sent_47_49,46
10518_sent_135_137,9
10286_sent_13_15,44
10936_sent_12_14,40
11754_sent_17_19,10
2435_sent_366,8
11326_sent_65_67,16
12080_sent_439_441,68
2801_sent_22_24,23
11591_sent_48_50,17
10067_sent_62,40
10518_sent_117_119,41
10518_sent_79_81,59
11593_sent_406_408,62
10511_sent_43_45,20
11689_sent_36,51
11591_sent_97_99,36
2801_sent_131_133,34
10404_sent_46,29
11820_sent_84_86,19
11148_sent_138_140,55
10454_sent_64_66,21
11754_sent_7_9,92
11150_sent_49_51,14
11820_sent_365_367,27
11689_sent_221_223,85
11754_sent_15_17,10
12334_sent_2,32
11820_sent_706,66
11689_sent_77_79,144
11820_sent_160_162,34
11148_sent_203_205,24
11820_sent_601_603,71
11820_sent_773_775,71
9183_sent_15_17,10
11820_sent_103_105,35
10454_sent_14_16,38
12080_sent_438_440,70
11150_sent_33_35,102
11591_sent_43_45,28
11593_sent_65_67,64
11148_sent_365_367,28
10404_sent_8_10,32
3904_sent_80_82,23
6187_sent_311,46
11593_sent_302,33
12408_sent_2_4,9
11826_sent_148_150,37
10015_sent_129_131,6
11148_sent_376,7
6187_sent_95_97,50
12265_sent_47,36
11689_sent_201_203,41
11148_sent_139_141,55
11150_sent_74,25
10067_sent_180_182,72
11755_sent_77_79,29
11754_sent_8_10,92
10404_sent_44_46,29
11337_sent_10,34
11150_sent_29_31,118
11820_sent_2_4,25
11820_sent_707_709,64
11820_sent_189_191,131
4178_sent_118_120,29
12080_sent_87_89,91
10518_sent_119,40
12080_sent_367_369,104
2801_sent_196,10
11826_sent_147_149,67
11826_sent_144,32
10041_sent_279_281,60
10065_sent_17_19,15
11689_sent_30_32,55
4178_sent_117_119,54
2435_sent_385_387,30
11820_sent_352_354,72
11337_sent_39_41,7
6187_sent_236,65
10518_sent_79,59
3904_sent_70,32
11593_sent_544,36
11820_sent_687_689,67
11820_sent_710,52
10518_sent_54_56,27
12080_sent_436,54
11337_sent_10_12,34
12080_sent_201,116
10015_sent_252_254,54
11591_sent_248_250,12
11820_sent_663_665,13
11820_sent_413_415,74
10065_sent_32_34,38
11990_sent_9_11,23
11591_sent_145_147,93
11820_sent_536_538,59
10015_sent_82_84,22
11820_sent_503,109
2801_sent_163_165,33
2435_sent_327_329,60
10053_sent_42_44,31
10511_sent_95_97,23
11689_sent_199_201,41
13088_sent_201_203,39
2435_sent_19_21,13
2435_sent_328_330,60
11148_sent_479,50
10454_sent_40_42,67
11593_sent_354_356,84
11820_sent_707,64
11820_sent_319_321,70
11326_sent_19,23
11689_sent_234_236,26
3405_sent_59_61,63
11326_sent_1_3,65
12408_sent_3_5,42
6187_sent_53_55,49
11591_sent_291,42
6284_sent_23_25,49
10286_sent_38_40,44
12080_sent_328_330,31
11820_sent_556_558,105
10768_sent_21_23,37
11820_sent_542_544,60
11820_sent_190_192,131
11337_sent_107_109,9
10015_sent_161,101
10015_sent_258_260,100
10015_sent_253_255,54
11326_sent_17_19,23
12080_sent_226_228,72
11591_sent_63_65,56
11820_sent_337,34
11148_sent_179,75
11820_sent_633,28
11820_sent_1_3,25
11591_sent_98,36
12080_sent_317_319,67
13088_sent_240_242,48
11820_sent_318_320,70
13088_sent_212_214,60
10041_sent_119_121,84
12448_sent_46_48,14
10518_sent_51,44
