chunk_id,max_alignment_size
11968_sent_14,22
2801_sent_51_53,41
10454_sent_6_8,51
13088_sent_85_87,47
11755_sent_79_81,32
12874_sent_19,34
2801_sent_88,38
6187_sent_20_22,68
2801_sent_15_17,54
11820_sent_643_645,22
2435_sent_241,100
11755_sent_163_165,9
12448_sent_123,17
10041_sent_112,42
11148_sent_503_505,8
11820_sent_402_404,83
11820_sent_745_747,48
11820_sent_787_789,192
12080_sent_241_243,33
11593_sent_438_440,39
11150_sent_10_12,93
12080_sent_156,47
3405_sent_111,27
11593_sent_109_111,116
11591_sent_325_327,10
10478_sent_49_51,40
11755_sent_22_24,20
3904_sent_92,49
6187_sent_115,15
10484_sent_19_21,37
5473_sent_91_93,27
11171_sent_19_21,19
10857_sent_18_20,27
12080_sent_164_166,106
2435_sent_373,12
12265_sent_22_24,19
11820_sent_702_704,38
3405_sent_84,72
10286_sent_42_44,23
12448_sent_89_91,13
11820_sent_509,49
2801_sent_44_46,29
11820_sent_291_293,32
11507_sent_40,14
6187_sent_420,56
11507_sent_1_3,37
11212_sent_9,16
11820_sent_805,58
12874_sent_165_167,10
11820_sent_163_165,63
10015_sent_253,35
13088_sent_130_132,80
11507_sent_28_30,14
12874_sent_58,36
11755_sent_168_170,36
12080_sent_471_473,30
2435_sent_139_141,46
10936_sent_15_17,9
11148_sent_516,15
11150_sent_53,53
11755_sent_123,15
6284_sent_9_11,52
10478_sent_28_30,42
11826_sent_106_108,16
2801_sent_30_32,42
12080_sent_203,77
11755_sent_139,30
11591_sent_176_178,36
11976_sent_25_27,14
11591_sent_344_346,14
11820_sent_96,62
11593_sent_527_529,28
12448_sent_112_114,38
11148_sent_163,50
11820_sent_14_16,45
13088_sent_80,46
11148_sent_515_517,15
12080_sent_395_397,8
11150_sent_70_72,10
2435_sent_324_326,128
12334_sent_32_34,33
10454_sent_67,57
11751_sent_19,11
12080_sent_266_268,29
3405_sent_96_98,22
11754_sent_18_20,55
11593_sent_465_467,87
11171_sent_7_9,12
12874_sent_201,44
3405_sent_16_18,78
6187_sent_428_430,38
6187_sent_6_8,15
11820_sent_423,12
10478_sent_21_23,62
2435_sent_304_306,46
11593_sent_291_293,28
11820_sent_199_201,15
13088_sent_66,28
11593_sent_55_57,41
2801_sent_189_191,48
11591_sent_49_51,17
11976_sent_29_31,54
11246_sent_15_17,26
11194_sent_13_15,12
12080_sent_269_271,38
11820_sent_732,39
3904_sent_85_87,49
6187_sent_143,31
10041_sent_272_274,65
11820_sent_858_860,18
2435_sent_331,69
10768_sent_0,15
11820_sent_495_497,96
6187_sent_254_256,57
11689_sent_94_96,7
10511_sent_12_14,51
11976_sent_12,15
2801_sent_21_23,55
2801_sent_87_89,38
11337_sent_14_16,54
11820_sent_127,64
2801_sent_166_168,59
10041_sent_5_7,44
11820_sent_21_23,83
3904_sent_17_19,40
11593_sent_146_148,42
11593_sent_318_320,17
6284_sent_30,55
11593_sent_517_519,52
11826_sent_154_156,7
11593_sent_107,57
11593_sent_107_109,57
12448_sent_52_54,13
10041_sent_153,24
12080_sent_240_242,14
11148_sent_98_100,36
11755_sent_127,40
12080_sent_82,30
6284_sent_27_29,62
11755_sent_38,52
11820_sent_24,25
3405_sent_128_130,23
2801_sent_122,46
12080_sent_296_298,51
11148_sent_294_296,75
3405_sent_88_90,58
11591_sent_94_96,19
12080_sent_192,67
13088_sent_214,60
11820_sent_161_163,63
6187_sent_248_250,53
3904_sent_90_92,49
11148_sent_518_520,34
12080_sent_484_486,33
10015_sent_199_201,36
11826_sent_145_147,19
2435_sent_305,46
11820_sent_816_818,59
10286_sent_17_19,42
11593_sent_8,36
11593_sent_163_165,94
11593_sent_385_387,31
11820_sent_507_509,61
10041_sent_295_297,19
10936_sent_10,59
11593_sent_148_150,43
12080_sent_230,79
11593_sent_30,16
12080_sent_9,8
4178_sent_78_80,28
2435_sent_370_372,38
12080_sent_505,88
11326_sent_7_9,28
11820_sent_739,16
11820_sent_192_194,99
12080_sent_381_383,68
11148_sent_167_169,53
12080_sent_163_165,106
10484_sent_0,42
11591_sent_52,68
6284_sent_31,23
11148_sent_516_518,15
12448_sent_0_2,46
11689_sent_27,47
11689_sent_16_18,108
2801_sent_198_200,29
2435_sent_148_150,32
12874_sent_178_180,14
11593_sent_102_104,89
11591_sent_58_60,81
11820_sent_489_491,90
13088_sent_4_6,14
11326_sent_23_25,44
11593_sent_104_106,31
6284_sent_13_15,46
11148_sent_405,41
13088_sent_15_17,32
11755_sent_80_82,32
11820_sent_777_779,28
11591_sent_153_155,69
11820_sent_757,43
11826_sent_168,24
6284_sent_29,29
11755_sent_121_123,35
10041_sent_102_104,55
12080_sent_494_496,113
11755_sent_136_138,47
6187_sent_234_236,65
13088_sent_65_67,28
11820_sent_662_664,55
3405_sent_88,21
6187_sent_399,28
10041_sent_71_73,51
11820_sent_292_294,32
11820_sent_404,83
11593_sent_312,34
11022_sent_17_19,54
10067_sent_8_10,20
12080_sent_366_368,102
11689_sent_243_245,49
13088_sent_91_93,40
11755_sent_87_89,40
11755_sent_35,41
11591_sent_81_83,35
11826_sent_115_117,18
11591_sent_312_314,46
11148_sent_430_432,40
11820_sent_527_529,73
11522_sent_7_9,62
11593_sent_406,92
11591_sent_262_264,17
2801_sent_9_11,120
11826_sent_219,9
6284_sent_38_40,15
10518_sent_128_130,21
11990_sent_20,41
11148_sent_17_19,23
10404_sent_5_7,44
11148_sent_211_213,32
11326_sent_38_40,49
10067_sent_101_103,52
10015_sent_238,19
10454_sent_2_4,39
11820_sent_210,55
12448_sent_18_20,31
3405_sent_117_119,40
11820_sent_414_416,74
11820_sent_415_417,74
11826_sent_5_7,33
2801_sent_207_209,19
11591_sent_168_170,10
11148_sent_423_425,27
10015_sent_31_33,31
11990_sent_21_23,36
11820_sent_673_675,19
12080_sent_250_252,61
11689_sent_204_206,78
3904_sent_48,39
11820_sent_652_654,32
10454_sent_5,22
11820_sent_804_806,58
13088_sent_214_216,25
11820_sent_159_161,70
11754_sent_16_18,29
11820_sent_859_861,12
10015_sent_26_28,46
6284_sent_3_5,47
12080_sent_295_297,51
12448_sent_37_39,52
12080_sent_11_13,41
12080_sent_324_326,86
12080_sent_326_328,84
11593_sent_444_446,35
10501_sent_15_17,16
11171_sent_14,23
12874_sent_301_303,41
11591_sent_193_195,46
13088_sent_37,54
6187_sent_114_116,40
11507_sent_27_29,14
11976_sent_16_18,33
11593_sent_390_392,92
11591_sent_160_162,25
6187_sent_14,39
11593_sent_72,57
12874_sent_186_188,39
10501_sent_10_12,48
12408_sent_17_19,23
11826_sent_98_100,81
6187_sent_428,38
11148_sent_110_112,29
10518_sent_18,30
10454_sent_25,50
10041_sent_47,17
10067_sent_48_50,43
3904_sent_53_55,83
11591_sent_150_152,113
11689_sent_67_69,33
11968_sent_13_15,60
10454_sent_54_56,64
12080_sent_97,37
12080_sent_460_462,16
6284_sent_25,55
6187_sent_303,20
10857_sent_15_17,30
11337_sent_25_27,18
11990_sent_6_8,23
12448_sent_122_124,35
11826_sent_58_60,37
11148_sent_120_122,48
11820_sent_686_688,22
11689_sent_205_207,78
10015_sent_4_6,19
6187_sent_408_410,27
11591_sent_72_74,41
10015_sent_84,85
11246_sent_30,12
11337_sent_23_25,34
11689_sent_249_251,26
11820_sent_847_849,68
11593_sent_356,93
12265_sent_9_11,16
11591_sent_163_165,50
10065_sent_34,33
10454_sent_65_67,57
13088_sent_263_265,38
10015_sent_39_41,13
12448_sent_53_55,73
11591_sent_128_130,54
10518_sent_69_71,63
2435_sent_301_303,54
11593_sent_262_264,31
11689_sent_244_246,34
10454_sent_22,13
11148_sent_328_330,15
11818_sent_3_5,43
10041_sent_343_345,22
3425_sent_23_25,31
11820_sent_516_518,91
2435_sent_373_375,12
2801_sent_44,29
10067_sent_123_125,31
2801_sent_125_127,58
13088_sent_66_68,28
10511_sent_80_82,39
11148_sent_326_328,34
11337_sent_72,30
11337_sent_72_74,54
12080_sent_327_329,46
2435_sent_300_302,39
6187_sent_285,23
11820_sent_833,61
12080_sent_183_185,88
3904_sent_52_54,83
10768_sent_34_36,38
10041_sent_263_265,49
2435_sent_72_74,25
2435_sent_132_134,45
11820_sent_603_605,70
10065_sent_10,36
10067_sent_179_181,72
11820_sent_95_97,62
11150_sent_4_6,18
12080_sent_285_287,10
13088_sent_15,32
10768_sent_37_39,31
11507_sent_28,14
10041_sent_3,57
10511_sent_31,33
11990_sent_19_21,43
11689_sent_26_28,75
10506_sent_45_47,52
13088_sent_111,51
11591_sent_162_164,50
6187_sent_323,41
2435_sent_317_319,110
6187_sent_201,46
10454_sent_24_26,52
11591_sent_340_342,33
6187_sent_156_158,9
12080_sent_10,28
11820_sent_162_164,63
10067_sent_128_130,21
10067_sent_67_69,20
11826_sent_133_135,9
11820_sent_872,37
10454_sent_35,55
2435_sent_237_239,26
10506_sent_26,38
11591_sent_135,13
11148_sent_422_424,34
10454_sent_17_19,34
12080_sent_305_307,15
11689_sent_210_212,55
11593_sent_3_5,43
11148_sent_523_525,37
11591_sent_366,43
11591_sent_141_143,89
11820_sent_800,151
11976_sent_25,14
11591_sent_302,13
11593_sent_501_503,59
12080_sent_23_25,33
10286_sent_58_60,49
10506_sent_52,22
5473_sent_27_29,23
12080_sent_287,32
12080_sent_286_288,52
10518_sent_28_30,40
11820_sent_335_337,34
10015_sent_67_69,39
10501_sent_22_24,28
3405_sent_99_101,94
11593_sent_209_211,22
12080_sent_34,36
11593_sent_60,16
11148_sent_305_307,85
12874_sent_213,19
11820_sent_302_304,57
11593_sent_463,74
11755_sent_159_161,20
11820_sent_611_613,39
11337_sent_48_50,27
11148_sent_343_345,34
11754_sent_13,20
10065_sent_0,27
10015_sent_108,35
10015_sent_106_108,35
11150_sent_35_37,105
11818_sent_10,11
6187_sent_163,24
11820_sent_428_430,26
11968_sent_36_38,17
11755_sent_42,20
10041_sent_106_108,35
10478_sent_16_18,41
12805_sent_80_82,62
11326_sent_77_79,29
12080_sent_479,24
11591_sent_178,16
12080_sent_25,33
12334_sent_7_9,82
10041_sent_78,31
10041_sent_118_120,84
11820_sent_787,192
12080_sent_8_10,28
6187_sent_144_146,23
10454_sent_77,42
11820_sent_409_411,32
11591_sent_320_322,33
11593_sent_282_284,18
13088_sent_73_75,17
11755_sent_157_159,50
11593_sent_332,78
10454_sent_79_81,29
11148_sent_406,35
12080_sent_124_126,38
10501_sent_40_42,21
11820_sent_544_546,37
12080_sent_381,59
11755_sent_83_85,12
11826_sent_3_5,24
2435_sent_349_351,14
11212_sent_12_14,53
10501_sent_47,42
12080_sent_519_521,51
11820_sent_126_128,64
6284_sent_35_37,50
11820_sent_52,87
6284_sent_4_6,27
12448_sent_38_40,52
11148_sent_288_290,23
11968_sent_10,12
11591_sent_6_8,35
11148_sent_227_229,36
11755_sent_75_77,53
11593_sent_409_411,15
10506_sent_48_50,75
11148_sent_210_212,32
11593_sent_479_481,83
11593_sent_481_483,34
2801_sent_170_172,65
6187_sent_98_100,98
10511_sent_6,40
12080_sent_118_120,60
11820_sent_564_566,11
11820_sent_497_499,35
11148_sent_62_64,34
12805_sent_75,12
3405_sent_33_35,69
11689_sent_245_247,34
11755_sent_42_44,20
11820_sent_815_817,59
11593_sent_243_245,24
11820_sent_724_726,74
12080_sent_87,36
11148_sent_507_509,69
3904_sent_64,41
12448_sent_166_168,18
12080_sent_25_27,33
3904_sent_56,30
10041_sent_6_8,50
2435_sent_68_70,16
12874_sent_0,63
11755_sent_165_167,45
2435_sent_75_77,42
2801_sent_172,65
10286_sent_78_80,64
11522_sent_8,29
11689_sent_129_131,15
10286_sent_75,24
11326_sent_26,35
11689_sent_81_83,15
12080_sent_158_160,59
10041_sent_46_48,30
13088_sent_25,62
11689_sent_4,25
6187_sent_39_41,26
11754_sent_26_28,23
6187_sent_46_48,51
11593_sent_201_203,13
6187_sent_5_7,44
11171_sent_21_23,19
11820_sent_22_24,83
12805_sent_119_121,42
10041_sent_316_318,34
2801_sent_58_60,23
2801_sent_122_124,46
3405_sent_50_52,44
2435_sent_16_18,42
11591_sent_366_368,43
10065_sent_23_25,70
3904_sent_2,42
12080_sent_170,14
10454_sent_0_2,46
11755_sent_147_149,32
11246_sent_23_25,53
12265_sent_24_26,41
2435_sent_211_213,47
12874_sent_164_166,10
13088_sent_264_266,15
6187_sent_163_165,42
11148_sent_434_436,10
12080_sent_245,24
6187_sent_262_264,35
11593_sent_65,64
10511_sent_22_24,31
11689_sent_218_220,44
12080_sent_474_476,36
2801_sent_167,59
11826_sent_219_221,9
10286_sent_28,9
11593_sent_363_365,24
11820_sent_418,68
10041_sent_22,12
10041_sent_110_112,42
11820_sent_425,10
2435_sent_120_122,20
11148_sent_115_117,16
12080_sent_426_428,18
11326_sent_35_37,29
11689_sent_76_78,144
11148_sent_127_129,14
10478_sent_37_39,17
12874_sent_314_316,40
11337_sent_9_11,34
10511_sent_14,22
11150_sent_18,8
11820_sent_412_414,59
11246_sent_29_31,21
11148_sent_55_57,54
11818_sent_4_6,43
11148_sent_417_419,56
11820_sent_835,10
12080_sent_229,25
6187_sent_313_315,28
10067_sent_180,72
13088_sent_213_215,25
11826_sent_42_44,28
11754_sent_0_2,37
3405_sent_119,16
11820_sent_422_424,25
11826_sent_61_63,13
6284_sent_27,43
11148_sent_132_134,19
12805_sent_104_106,14
10041_sent_28,25
6187_sent_246_248,45
10053_sent_81_83,13
2801_sent_200_202,33
12080_sent_360,85
2435_sent_146_148,32
11820_sent_508_510,97
12448_sent_84_86,26
11689_sent_114,18
12080_sent_258_260,43
11337_sent_49_51,26
12080_sent_215_217,93
9780_sent_5_7,13
11150_sent_41_43,46
10768_sent_3_5,31
13088_sent_38_40,68
11820_sent_607_609,77
11148_sent_256_258,21
11820_sent_678_680,18
6187_sent_97_99,98
6187_sent_303_305,20
11820_sent_736_738,35
10067_sent_156_158,35
5473_sent_94_96,37
11593_sent_192_194,53
12080_sent_417_419,33
2435_sent_183_185,15
11507_sent_35_37,46
2435_sent_63_65,31
11337_sent_85_87,18
11507_sent_7_9,23
10518_sent_6_8,27
11689_sent_133_135,130
12448_sent_179_181,15
10501_sent_47_49,42
10067_sent_122_124,31
11591_sent_157_159,37
2801_sent_23_25,55
10484_sent_19,30
11976_sent_22_24,35
11820_sent_354,96
9780_sent_7_9,41
11968_sent_5_7,68
10506_sent_50,11
11593_sent_139_141,76
10484_sent_0_2,61
11755_sent_100_102,30
12080_sent_436_438,54
11171_sent_7,11
11507_sent_38,48
12874_sent_248_250,32
11689_sent_170_172,69
11148_sent_33_35,41
10015_sent_54_56,52
11591_sent_277,36
10518_sent_8_10,27
2801_sent_152_154,12
12080_sent_404_406,38
11593_sent_231_233,13
11820_sent_364_366,56
10768_sent_33_35,14
12080_sent_100_102,25
11623_sent_7_9,28
11326_sent_25,53
10067_sent_146_148,114
11593_sent_130_132,40
12265_sent_17_19,31
3904_sent_56_58,30
3904_sent_14,8
11593_sent_202_204,45
2435_sent_256_258,24
11507_sent_39_41,14
10015_sent_41,13
11826_sent_43_45,58
12080_sent_10_12,28
11593_sent_465,87
11820_sent_776_778,62
2801_sent_148_150,22
11337_sent_42_44,24
11148_sent_43_45,40
11150_sent_77_79,69
10067_sent_155_157,35
10286_sent_40_42,27
3405_sent_72_74,70
12080_sent_400_402,31
11976_sent_13_15,62
10041_sent_77_79,49
10404_sent_47,32
10015_sent_200,36
10454_sent_13_15,77
11148_sent_463_465,53
11820_sent_50_52,87
12874_sent_101_103,17
2435_sent_88_90,41
11826_sent_164_166,21
11755_sent_71_73,38
11755_sent_24,20
10404_sent_7_9,54
11755_sent_87,30
11820_sent_395_397,72
11326_sent_75_77,45
11755_sent_138,29
11820_sent_415,74
11507_sent_42,33
11820_sent_167_169,51
11818_sent_16_18,13
3405_sent_121,14
11689_sent_39_41,51
2435_sent_205_207,33
9183_sent_36_38,42
11591_sent_245_247,52
10454_sent_31_33,77
11148_sent_59_61,14
11148_sent_331_333,42
10015_sent_66_68,39
11148_sent_318_320,29
11689_sent_38_40,44
10454_sent_34_36,55
2435_sent_127_129,31
12805_sent_35_37,38
11820_sent_381_383,65
12080_sent_281,43
11818_sent_44_46,30
11826_sent_56_58,41
2435_sent_130,20
11148_sent_456_458,25
11507_sent_38_40,48
11326_sent_22_24,52
6284_sent_16_18,69
11337_sent_44,22
11148_sent_44_46,40
12265_sent_43_45,14
10857_sent_16_18,30
11148_sent_450,53
10511_sent_109_111,31
10501_sent_45_47,42
6187_sent_75_77,33
10015_sent_84_86,85
2801_sent_216_218,69
2435_sent_298_300,28
11148_sent_424_426,40
11593_sent_367,29
11826_sent_23_25,46
11820_sent_664,13
13088_sent_110_112,18
10041_sent_203,55
10518_sent_19,9
10768_sent_8_10,54
11591_sent_339_341,29
11148_sent_235_237,65
3405_sent_59,87
11820_sent_71_73,43
9183_sent_4_6,36
10518_sent_67_69,63
10015_sent_203_205,16
11820_sent_47_49,83
11148_sent_163_165,50
11820_sent_300_302,21
10015_sent_235_237,39
2435_sent_21,26
2801_sent_84_86,34
10041_sent_223_225,37
13088_sent_118_120,42
11593_sent_355_357,93
11593_sent_81_83,89
12874_sent_249,13
11820_sent_818_820,70
11689_sent_54_56,85
12874_sent_309,13
10015_sent_256_258,111
12080_sent_283_285,50
11689_sent_304_306,52
11754_sent_3,34
10286_sent_75_77,24
11591_sent_50_52,68
11148_sent_489_491,39
12080_sent_80_82,48
6187_sent_109,39
10454_sent_18_20,34
2801_sent_201_203,33
11150_sent_80,50
12080_sent_27_29,57
10506_sent_43_45,35
10404_sent_32,14
11171_sent_12_14,23
11820_sent_589_591,82
6187_sent_41,26
11968_sent_42_44,31
11148_sent_237_239,40
10518_sent_69,63
11689_sent_133,29
10518_sent_20_22,19
2801_sent_208_210,20
12080_sent_434_436,54
6187_sent_142_144,31
3405_sent_91_93,73
3904_sent_103_105,37
11591_sent_338_340,36
10511_sent_107_109,10
12805_sent_77_79,70
12874_sent_314,40
12080_sent_405_407,28
6187_sent_368_370,44
10404_sent_18_20,19
2435_sent_372,25
11820_sent_869_871,19
11326_sent_32_34,117
11148_sent_65_67,41
6187_sent_106_108,43
9780_sent_47_49,22
11148_sent_529_531,43
10501_sent_14_16,65
9780_sent_4_6,13
11337_sent_110_112,45
2435_sent_339_341,56
11591_sent_331_333,75
11150_sent_37_39,53
2801_sent_225_227,44
12874_sent_109,7
11826_sent_160_162,14
